"#","Name","Laps","Lead Lap","Lap Time","Lap Time (ms)","Elapsed Time","Elapsed Time (ms)","Passing Tm","Class","Flag","FirstName","LastName","Additional1","Additional2","Additional3","Additional4","Additional5","Additional6","Additional7","Additional8","CarRegistration","DriverRegistration","Transponder1","Transponder2","entry","drivers","S1","S1 (ms)","S2","S2 (ms)","S3","S3 (ms)","S1a","S1a (ms)","S1b","S1b (ms)","S2a","S2a (ms)","S2b","S2b (ms)","S3a","S3a (ms)","S3b","S3b (ms)"
"39","Maximilian Hewitt","2","3","1:40.356",100356,"5:36.818",336818,"9:20:36.954","Am","Green Flag","Maximilian","Hewitt","","219206","GR Cup","Toyota GR86","BSI Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy","entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy","13778007","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Maximilian"",""transponderNumber"":""13778007"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""39"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""MPH Racing Team"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""219206"",""team"":""BSI Racing"",""driver1lastName"":""Hewitt"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:46.897Z"",""id"":""entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy"",""createdAt"":""2024-10-01T22:08:27.845Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Maximilian"",""driverLastName"":""Hewitt"",""driverName"":""Maximilian Hewitt"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","34.237",34237,"34.422",34422,"31.697",31697,"00:24.102",24102,"00:10.135",10135,"00:19.033",19033,"00:15.389",15389,"00:12.211",12211,"00:19.486",19486
"39","Maximilian Hewitt","3","4","1:40.530",100530,"7:17.348",437348,"9:22:17.484","Am","Green Flag","Maximilian","Hewitt","","219206","GR Cup","Toyota GR86","BSI Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy","entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy","13778007","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Maximilian"",""transponderNumber"":""13778007"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""39"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""MPH Racing Team"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""219206"",""team"":""BSI Racing"",""driver1lastName"":""Hewitt"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:46.897Z"",""id"":""entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy"",""createdAt"":""2024-10-01T22:08:27.845Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Maximilian"",""driverLastName"":""Hewitt"",""driverName"":""Maximilian Hewitt"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","34.259",34259,"34.303",34303,"31.968",31968,"00:24.126",24126,"00:10.133",10133,"00:18.956",18956,"00:15.347",15347,"00:12.255",12255,"00:19.713",19713
"39","Maximilian Hewitt","4","5","1:40.497",100497,"8:57.845",537845,"9:23:57.981","Am","Green Flag","Maximilian","Hewitt","","219206","GR Cup","Toyota GR86","BSI Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy","entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy","13778007","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Maximilian"",""transponderNumber"":""13778007"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""39"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""MPH Racing Team"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""219206"",""team"":""BSI Racing"",""driver1lastName"":""Hewitt"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:46.897Z"",""id"":""entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy"",""createdAt"":""2024-10-01T22:08:27.845Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Maximilian"",""driverLastName"":""Hewitt"",""driverName"":""Maximilian Hewitt"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","34.130",34130,"34.443",34443,"31.924",31924,"00:24.000",24000,"00:10.130",10130,"00:19.029",19029,"00:15.414",15414,"00:12.179",12179,"00:19.745",19745
"39","Maximilian Hewitt","5","6","1:40.597",100597,"10:38.442",638442,"9:25:38.578","Am","Green Flag","Maximilian","Hewitt","","219206","GR Cup","Toyota GR86","BSI Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy","entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy","13778007","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Maximilian"",""transponderNumber"":""13778007"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""39"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""MPH Racing Team"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""219206"",""team"":""BSI Racing"",""driver1lastName"":""Hewitt"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:46.897Z"",""id"":""entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy"",""createdAt"":""2024-10-01T22:08:27.845Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Maximilian"",""driverLastName"":""Hewitt"",""driverName"":""Maximilian Hewitt"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","34.278",34278,"34.381",34381,"31.938",31938,"00:24.061",24061,"00:10.217",10217,"00:19.072",19072,"00:15.309",15309,"00:12.193",12193,"00:19.745",19745
"39","Maximilian Hewitt","6","7","1:40.814",100814,"12:19.256",739256,"9:27:19.392","Am","Green Flag","Maximilian","Hewitt","","219206","GR Cup","Toyota GR86","BSI Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy","entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy","13778007","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Maximilian"",""transponderNumber"":""13778007"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""39"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""MPH Racing Team"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""219206"",""team"":""BSI Racing"",""driver1lastName"":""Hewitt"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:46.897Z"",""id"":""entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy"",""createdAt"":""2024-10-01T22:08:27.845Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Maximilian"",""driverLastName"":""Hewitt"",""driverName"":""Maximilian Hewitt"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","34.358",34358,"34.484",34484,"31.972",31972,"00:23.984",23984,"00:10.374",10374,"00:19.072",19072,"00:15.412",15412,"00:12.211",12211,"00:19.761",19761
"39","Maximilian Hewitt","7","8","1:42.763",102763,"14:02.019",842019,"9:29:02.155","Am","Green Flag","Maximilian","Hewitt","","219206","GR Cup","Toyota GR86","BSI Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy","entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy","13778007","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Maximilian"",""transponderNumber"":""13778007"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""39"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""MPH Racing Team"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""219206"",""team"":""BSI Racing"",""driver1lastName"":""Hewitt"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:46.897Z"",""id"":""entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy"",""createdAt"":""2024-10-01T22:08:27.845Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Maximilian"",""driverLastName"":""Hewitt"",""driverName"":""Maximilian Hewitt"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","34.428",34428,"34.902",34902,"33.433",33433,"00:24.248",24248,"00:10.180",10180,"00:19.065",19065,"00:15.837",15837,"00:13.731",13731,"00:19.702",19702
"39","Maximilian Hewitt","8","9","1:41.457",101457,"15:43.476",943476,"9:30:43.612","Am","Finish Flag","Maximilian","Hewitt","","219206","GR Cup","Toyota GR86","BSI Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy","entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy","13778007","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Maximilian"",""transponderNumber"":""13778007"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""39"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""MPH Racing Team"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""219206"",""team"":""BSI Racing"",""driver1lastName"":""Hewitt"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:46.897Z"",""id"":""entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy"",""createdAt"":""2024-10-01T22:08:27.845Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Maximilian"",""driverLastName"":""Hewitt"",""driverName"":""Maximilian Hewitt"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","34.580",34580,"34.629",34629,"32.248",32248,"00:24.391",24391,"00:10.189",10189,"00:19.134",19134,"00:15.495",15495,"00:12.392",12392,"00:19.856",19856
"41","Jenson Sofronas","1","1","2:12.422",132422,"2:17.881",137881,"9:17:18.017","Am","Green Flag","Jenson","Sofronas","","218674","GR Cup","Toyota GR86","Lucas Racing / GMG Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:el_ES-iPC9SPs7hGsXTQN","entries:events-2024-sro-ims:el_ES-iPC9SPs7hGsXTQN","10934774","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Jenson"",""transponderNumber"":""10934774"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""41"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""GMG Racing, Mobil 1, Eboost, BN3TH Apparel, Pedal Mafia"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""218674"",""team"":""Lucas Racing / GMG Racing"",""driver1lastName"":""Sofronas"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:47.064Z"",""id"":""entries:events-2024-sro-ims:el_ES-iPC9SPs7hGsXTQN"",""createdAt"":""2024-10-01T22:08:28.012Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Jenson"",""driverLastName"":""Sofronas"",""driverName"":""Jenson Sofronas"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","01:03.655",63655,"36.686",36686,"32.081",32081,"00:52.636",52636,"00:11.019",11019,"00:20.319",20319,"00:16.367",16367,"00:12.286",12286,"00:19.795",19795
"41","Jenson Sofronas","2","2","1:43.095",103095,"4:00.976",240976,"9:19:01.112","Am","Green Flag","Jenson","Sofronas","","218674","GR Cup","Toyota GR86","Lucas Racing / GMG Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:el_ES-iPC9SPs7hGsXTQN","entries:events-2024-sro-ims:el_ES-iPC9SPs7hGsXTQN","10934774","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Jenson"",""transponderNumber"":""10934774"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""41"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""GMG Racing, Mobil 1, Eboost, BN3TH Apparel, Pedal Mafia"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""218674"",""team"":""Lucas Racing / GMG Racing"",""driver1lastName"":""Sofronas"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:47.064Z"",""id"":""entries:events-2024-sro-ims:el_ES-iPC9SPs7hGsXTQN"",""createdAt"":""2024-10-01T22:08:28.012Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Jenson"",""driverLastName"":""Sofronas"",""driverName"":""Jenson Sofronas"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","35.738",35738,"35.046",35046,"32.311",32311,"00:24.934",24934,"00:10.804",10804,"00:19.486",19486,"00:15.560",15560,"00:12.291",12291,"00:20.020",20020
"41","Jenson Sofronas","3","3","1:40.495",100495,"5:41.471",341471,"9:20:41.607","Am","Green Flag","Jenson","Sofronas","","218674","GR Cup","Toyota GR86","Lucas Racing / GMG Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:el_ES-iPC9SPs7hGsXTQN","entries:events-2024-sro-ims:el_ES-iPC9SPs7hGsXTQN","10934774","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Jenson"",""transponderNumber"":""10934774"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""41"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""GMG Racing, Mobil 1, Eboost, BN3TH Apparel, Pedal Mafia"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""218674"",""team"":""Lucas Racing / GMG Racing"",""driver1lastName"":""Sofronas"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:47.064Z"",""id"":""entries:events-2024-sro-ims:el_ES-iPC9SPs7hGsXTQN"",""createdAt"":""2024-10-01T22:08:28.012Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Jenson"",""driverLastName"":""Sofronas"",""driverName"":""Jenson Sofronas"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","34.298",34298,"34.488",34488,"31.709",31709,"00:24.095",24095,"00:10.203",10203,"00:18.998",18998,"00:15.490",15490,"00:11.973",11973,"00:19.736",19736
"41","Jenson Sofronas","4","4","1:40.785",100785,"7:22.256",442256,"9:22:22.392","Am","Green Flag","Jenson","Sofronas","","218674","GR Cup","Toyota GR86","Lucas Racing / GMG Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:el_ES-iPC9SPs7hGsXTQN","entries:events-2024-sro-ims:el_ES-iPC9SPs7hGsXTQN","10934774","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Jenson"",""transponderNumber"":""10934774"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""41"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""GMG Racing, Mobil 1, Eboost, BN3TH Apparel, Pedal Mafia"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""218674"",""team"":""Lucas Racing / GMG Racing"",""driver1lastName"":""Sofronas"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:47.064Z"",""id"":""entries:events-2024-sro-ims:el_ES-iPC9SPs7hGsXTQN"",""createdAt"":""2024-10-01T22:08:28.012Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Jenson"",""driverLastName"":""Sofronas"",""driverName"":""Jenson Sofronas"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","34.411",34411,"34.625",34625,"31.749",31749,"00:24.155",24155,"00:10.256",10256,"00:19.029",19029,"00:15.596",15596,"00:12.033",12033,"00:19.716",19716
"41","Jenson Sofronas","5","5","1:40.727",100727,"9:02.983",542983,"9:24:03.119","Am","Green Flag","Jenson","Sofronas","","218674","GR Cup","Toyota GR86","Lucas Racing / GMG Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:el_ES-iPC9SPs7hGsXTQN","entries:events-2024-sro-ims:el_ES-iPC9SPs7hGsXTQN","10934774","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Jenson"",""transponderNumber"":""10934774"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""41"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""GMG Racing, Mobil 1, Eboost, BN3TH Apparel, Pedal Mafia"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""218674"",""team"":""Lucas Racing / GMG Racing"",""driver1lastName"":""Sofronas"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:47.064Z"",""id"":""entries:events-2024-sro-ims:el_ES-iPC9SPs7hGsXTQN"",""createdAt"":""2024-10-01T22:08:28.012Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Jenson"",""driverLastName"":""Sofronas"",""driverName"":""Jenson Sofronas"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","34.293",34293,"34.550",34550,"31.884",31884,"00:24.083",24083,"00:10.210",10210,"00:18.977",18977,"00:15.573",15573,"00:12.120",12120,"00:19.764",19764
"41","Jenson Sofronas","6","6","1:42.532",102532,"10:45.515",645515,"9:25:45.651","Am","Green Flag","Jenson","Sofronas","","218674","GR Cup","Toyota GR86","Lucas Racing / GMG Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:el_ES-iPC9SPs7hGsXTQN","entries:events-2024-sro-ims:el_ES-iPC9SPs7hGsXTQN","10934774","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Jenson"",""transponderNumber"":""10934774"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""41"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""GMG Racing, Mobil 1, Eboost, BN3TH Apparel, Pedal Mafia"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""218674"",""team"":""Lucas Racing / GMG Racing"",""driver1lastName"":""Sofronas"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:47.064Z"",""id"":""entries:events-2024-sro-ims:el_ES-iPC9SPs7hGsXTQN"",""createdAt"":""2024-10-01T22:08:28.012Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Jenson"",""driverLastName"":""Sofronas"",""driverName"":""Jenson Sofronas"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","34.817",34817,"35.007",35007,"32.708",32708,"00:24.690",24690,"00:10.127",10127,"00:19.322",19322,"00:15.685",15685,"00:13.209",13209,"00:19.499",19499
"44","Aidan Yoder","1","1","2:20.109",140109,"3:22.137",202137,"9:18:22.273","Am","Green Flag","Aidan","Yoder","","219270","GR Cup","Toyota GR86","Precision Racing LA","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:g-Nt8b7tKV_BU_RdObvRu","entries:events-2024-sro-ims:g-Nt8b7tKV_BU_RdObvRu","14864382","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Aidan"",""transponderNumber"":""14864382"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""44"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""Segra"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""219270"",""team"":""Precision Racing LA"",""driver1lastName"":""Yoder"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:47.249Z"",""id"":""entries:events-2024-sro-ims:g-Nt8b7tKV_BU_RdObvRu"",""createdAt"":""2024-10-01T22:08:28.178Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Aidan"",""driverLastName"":""Yoder"",""driverName"":""Aidan Yoder"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","01:03.945",63945,"40.246",40246,"35.918",35918,"00:52.642",52642,"00:11.303",11303,"00:22.825",22825,"00:17.421",17421,"00:15.257",15257,"00:20.661",20661
