"#","Name","Laps","Lead Lap","Lap Time","Lap Time (ms)","Elapsed Time","Elapsed Time (ms)","Passing Tm","Class","Flag","FirstName","LastName","Additional1","Additional2","Additional3","Additional4","Additional5","Additional6","Additional7","Additional8","CarRegistration","DriverRegistration","Transponder1","Transponder2","entry","drivers","S1","S1 (ms)","S2","S2 (ms)","S3","S3 (ms)","S1a","S1a (ms)","S1b","S1b (ms)","S2a","S2a (ms)","S2b","S2b (ms)","S3a","S3a (ms)","S3b","S3b (ms)"
"39","Maximilian Hewitt","5","5","1:45.580",105580,"13:02.502",782502,"10:02:10.914","Am","Yellow Flag","Maximilian","Hewitt","","219206","GR Cup","Toyota GR86","BSI Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy","entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy","13778007","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Maximilian"",""transponderNumber"":""13778007"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""39"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""MPH Racing Team"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""219206"",""team"":""BSI Racing"",""driver1lastName"":""Hewitt"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:46.897Z"",""id"":""entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy"",""createdAt"":""2024-10-01T22:08:27.845Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Maximilian"",""driverLastName"":""Hewitt"",""driverName"":""Maximilian Hewitt"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","35.330",35330,"35.174",35174,"35.076",35076,"00:25.093",25093,"00:10.237",10237,"00:19.538",19538,"00:15.636",15636,"00:12.361",12361,"00:22.715",22715
"39","Maximilian Hewitt","6","6","2:05.161",125161,"15:07.663",907663,"10:04:16.075","Am","Yellow Flag","Maximilian","Hewitt","","219206","GR Cup","Toyota GR86","BSI Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy","entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy","13778007","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Maximilian"",""transponderNumber"":""13778007"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""39"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""MPH Racing Team"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""219206"",""team"":""BSI Racing"",""driver1lastName"":""Hewitt"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:46.897Z"",""id"":""entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy"",""createdAt"":""2024-10-01T22:08:27.845Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Maximilian"",""driverLastName"":""Hewitt"",""driverName"":""Maximilian Hewitt"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","36.239",36239,"40.473",40473,"48.449",48449,"00:26.028",26028,"00:10.211",10211,"00:21.379",21379,"00:19.094",19094,"00:23.531",23531,"00:24.918",24918
"39","Maximilian Hewitt","7","7","2:11.332",131332,"17:18.995",1038995,"10:06:27.407","Am","Green Flag","Maximilian","Hewitt","","219206","GR Cup","Toyota GR86","BSI Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy","entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy","13778007","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Maximilian"",""transponderNumber"":""13778007"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""39"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""MPH Racing Team"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""219206"",""team"":""BSI Racing"",""driver1lastName"":""Hewitt"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:46.897Z"",""id"":""entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy"",""createdAt"":""2024-10-01T22:08:27.845Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Maximilian"",""driverLastName"":""Hewitt"",""driverName"":""Maximilian Hewitt"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","45.425",45425,"49.554",49554,"36.353",36353,"00:34.396",34396,"00:11.029",11029,"00:32.730",32730,"00:16.824",16824,"00:16.514",16514,"00:19.839",19839
"39","Maximilian Hewitt","8","8","1:43.311",103311,"19:02.306",1142306,"10:08:10.718","Am","Green Flag","Maximilian","Hewitt","","219206","GR Cup","Toyota GR86","BSI Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy","entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy","13778007","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Maximilian"",""transponderNumber"":""13778007"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""39"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""MPH Racing Team"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""219206"",""team"":""BSI Racing"",""driver1lastName"":""Hewitt"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:46.897Z"",""id"":""entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy"",""createdAt"":""2024-10-01T22:08:27.845Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Maximilian"",""driverLastName"":""Hewitt"",""driverName"":""Maximilian Hewitt"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","35.326",35326,"35.914",35914,"32.071",32071,"00:24.732",24732,"00:10.594",10594,"00:20.132",20132,"00:15.782",15782,"00:12.259",12259,"00:19.812",19812
"39","Maximilian Hewitt","9","9","1:41.348",101348,"20:43.654",1243654,"10:09:52.066","Am","Green Flag","Maximilian","Hewitt","","219206","GR Cup","Toyota GR86","BSI Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy","entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy","13778007","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Maximilian"",""transponderNumber"":""13778007"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""39"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""MPH Racing Team"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""219206"",""team"":""BSI Racing"",""driver1lastName"":""Hewitt"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:46.897Z"",""id"":""entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy"",""createdAt"":""2024-10-01T22:08:27.845Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Maximilian"",""driverLastName"":""Hewitt"",""driverName"":""Maximilian Hewitt"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","34.541",34541,"34.763",34763,"32.044",32044,"00:24.340",24340,"00:10.201",10201,"00:19.395",19395,"00:15.368",15368,"00:12.258",12258,"00:19.786",19786
"39","Maximilian Hewitt","10","10","1:42.184",102184,"22:25.838",1345838,"10:11:34.250","Am","Green Flag","Maximilian","Hewitt","","219206","GR Cup","Toyota GR86","BSI Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy","entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy","13778007","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Maximilian"",""transponderNumber"":""13778007"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""39"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""MPH Racing Team"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""219206"",""team"":""BSI Racing"",""driver1lastName"":""Hewitt"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:46.897Z"",""id"":""entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy"",""createdAt"":""2024-10-01T22:08:27.845Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Maximilian"",""driverLastName"":""Hewitt"",""driverName"":""Maximilian Hewitt"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","34.498",34498,"35.265",35265,"32.421",32421,"00:24.303",24303,"00:10.195",10195,"00:19.437",19437,"00:15.828",15828,"00:12.663",12663,"00:19.758",19758
"39","Maximilian Hewitt","11","11","1:43.198",103198,"24:09.036",1449036,"10:13:17.448","Am","Green Flag","Maximilian","Hewitt","","219206","GR Cup","Toyota GR86","BSI Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy","entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy","13778007","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Maximilian"",""transponderNumber"":""13778007"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""39"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""MPH Racing Team"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""219206"",""team"":""BSI Racing"",""driver1lastName"":""Hewitt"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:46.897Z"",""id"":""entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy"",""createdAt"":""2024-10-01T22:08:27.845Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Maximilian"",""driverLastName"":""Hewitt"",""driverName"":""Maximilian Hewitt"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","35.600",35600,"35.313",35313,"32.285",32285,"00:24.423",24423,"00:11.177",11177,"00:19.681",19681,"00:15.632",15632,"00:12.316",12316,"00:19.969",19969
"39","Maximilian Hewitt","12","12","1:44.092",104092,"25:53.128",1553128,"10:15:01.540","Am","Green Flag","Maximilian","Hewitt","","219206","GR Cup","Toyota GR86","BSI Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy","entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy","13778007","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Maximilian"",""transponderNumber"":""13778007"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""39"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""MPH Racing Team"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""219206"",""team"":""BSI Racing"",""driver1lastName"":""Hewitt"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:46.897Z"",""id"":""entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy"",""createdAt"":""2024-10-01T22:08:27.845Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Maximilian"",""driverLastName"":""Hewitt"",""driverName"":""Maximilian Hewitt"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","34.609",34609,"36.386",36386,"33.097",33097,"00:24.375",24375,"00:10.234",10234,"00:20.558",20558,"00:15.828",15828,"00:12.447",12447,"00:20.650",20650
"39","Maximilian Hewitt","13","13","1:42.017",102017,"27:35.145",1655145,"10:16:43.557","Am","Green Flag","Maximilian","Hewitt","","219206","GR Cup","Toyota GR86","BSI Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy","entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy","13778007","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Maximilian"",""transponderNumber"":""13778007"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""39"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""MPH Racing Team"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""219206"",""team"":""BSI Racing"",""driver1lastName"":""Hewitt"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:46.897Z"",""id"":""entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy"",""createdAt"":""2024-10-01T22:08:27.845Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Maximilian"",""driverLastName"":""Hewitt"",""driverName"":""Maximilian Hewitt"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","34.821",34821,"34.986",34986,"32.210",32210,"00:24.586",24586,"00:10.235",10235,"00:19.428",19428,"00:15.558",15558,"00:12.419",12419,"00:19.791",19791
"39","Maximilian Hewitt","14","14","1:41.564",101564,"29:16.709",1756709,"10:18:25.121","Am","Green Flag","Maximilian","Hewitt","","219206","GR Cup","Toyota GR86","BSI Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy","entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy","13778007","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Maximilian"",""transponderNumber"":""13778007"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""39"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""MPH Racing Team"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""219206"",""team"":""BSI Racing"",""driver1lastName"":""Hewitt"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:46.897Z"",""id"":""entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy"",""createdAt"":""2024-10-01T22:08:27.845Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Maximilian"",""driverLastName"":""Hewitt"",""driverName"":""Maximilian Hewitt"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","34.489",34489,"35.067",35067,"32.008",32008,"00:24.300",24300,"00:10.189",10189,"00:19.697",19697,"00:15.370",15370,"00:12.287",12287,"00:19.721",19721
"39","Maximilian Hewitt","15","15","1:41.470",101470,"30:58.179",1858179,"10:20:06.591","Am","Green Flag","Maximilian","Hewitt","","219206","GR Cup","Toyota GR86","BSI Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy","entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy","13778007","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Maximilian"",""transponderNumber"":""13778007"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""39"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""MPH Racing Team"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""219206"",""team"":""BSI Racing"",""driver1lastName"":""Hewitt"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:46.897Z"",""id"":""entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy"",""createdAt"":""2024-10-01T22:08:27.845Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Maximilian"",""driverLastName"":""Hewitt"",""driverName"":""Maximilian Hewitt"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","34.566",34566,"34.893",34893,"32.011",32011,"00:24.274",24274,"00:10.292",10292,"00:19.469",19469,"00:15.424",15424,"00:12.337",12337,"00:19.674",19674
"39","Maximilian Hewitt","16","16","1:42.043",102043,"32:40.222",1960222,"10:21:48.634","Am","Green Flag","Maximilian","Hewitt","","219206","GR Cup","Toyota GR86","BSI Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy","entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy","13778007","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Maximilian"",""transponderNumber"":""13778007"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""39"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""MPH Racing Team"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""219206"",""team"":""BSI Racing"",""driver1lastName"":""Hewitt"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:46.897Z"",""id"":""entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy"",""createdAt"":""2024-10-01T22:08:27.845Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Maximilian"",""driverLastName"":""Hewitt"",""driverName"":""Maximilian Hewitt"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","34.554",34554,"35.227",35227,"32.262",32262,"00:24.294",24294,"00:10.260",10260,"00:19.781",19781,"00:15.446",15446,"00:12.601",12601,"00:19.661",19661
"39","Maximilian Hewitt","17","17","1:41.548",101548,"34:21.770",2061770,"10:23:30.182","Am","Green Flag","Maximilian","Hewitt","","219206","GR Cup","Toyota GR86","BSI Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy","entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy","13778007","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Maximilian"",""transponderNumber"":""13778007"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""39"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""MPH Racing Team"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""219206"",""team"":""BSI Racing"",""driver1lastName"":""Hewitt"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:46.897Z"",""id"":""entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy"",""createdAt"":""2024-10-01T22:08:27.845Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Maximilian"",""driverLastName"":""Hewitt"",""driverName"":""Maximilian Hewitt"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","34.641",34641,"34.893",34893,"32.014",32014,"00:24.362",24362,"00:10.279",10279,"00:19.352",19352,"00:15.541",15541,"00:12.251",12251,"00:19.763",19763
"39","Maximilian Hewitt","18","18","1:43.160",103160,"36:04.930",2164930,"10:25:13.342","Am","Green Flag","Maximilian","Hewitt","","219206","GR Cup","Toyota GR86","BSI Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy","entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy","13778007","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Maximilian"",""transponderNumber"":""13778007"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""39"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""MPH Racing Team"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""219206"",""team"":""BSI Racing"",""driver1lastName"":""Hewitt"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:46.897Z"",""id"":""entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy"",""createdAt"":""2024-10-01T22:08:27.845Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Maximilian"",""driverLastName"":""Hewitt"",""driverName"":""Maximilian Hewitt"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","35.197",35197,"36.027",36027,"31.936",31936,"00:24.457",24457,"00:10.740",10740,"00:20.047",20047,"00:15.980",15980,"00:12.274",12274,"00:19.662",19662
"39","Maximilian Hewitt","19","19","1:41.873",101873,"37:46.803",2266803,"10:26:55.215","Am","Green Flag","Maximilian","Hewitt","","219206","GR Cup","Toyota GR86","BSI Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy","entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy","13778007","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Maximilian"",""transponderNumber"":""13778007"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""39"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""MPH Racing Team"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""219206"",""team"":""BSI Racing"",""driver1lastName"":""Hewitt"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:46.897Z"",""id"":""entries:events-2024-sro-ims:JKxJH3p5vH8B8zKhlbNPy"",""createdAt"":""2024-10-01T22:08:27.845Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Maximilian"",""driverLastName"":""Hewitt"",""driverName"":""Maximilian Hewitt"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","34.654",34654,"35.156",35156,"32.063",32063,"00:24.335",24335,"00:10.319",10319,"00:19.549",19549,"00:15.607",15607,"00:12.316",12316,"00:19.747",19747
