"#","Name","Laps","Lead Lap","Lap Time","Lap Time (ms)","Elapsed Time","Elapsed Time (ms)","Passing Tm","Class","Flag","FirstName","LastName","Additional1","Additional2","Additional3","Additional4","Additional5","Additional6","Additional7","Additional8","CarRegistration","DriverRegistration","Transponder1","Transponder2","entry","drivers","S1","S1 (ms)","S2","S2 (ms)","S3","S3 (ms)","S1a","S1a (ms)","S1b","S1b (ms)","S2a","S2a (ms)","S2b","S2b (ms)","S3a","S3a (ms)","S3b","S3b (ms)"
"51","Axel Cabrera","5","5","2:31.986",151986,"11:00.161",660161,"12:10:15.563","Am","Yellow Flag","Axel","Cabrera","","219295","GR Cup","Toyota GR86","Copeland Motorsports","Toyota Gazoo Racing","DOM","","entries:events-2024-sro-ims:h0O_CfWzJvqikWlRkdda6","entries:events-2024-sro-ims:h0O_CfWzJvqikWlRkdda6","12714404","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Axel"",""transponderNumber"":""12714404"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""51"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""driver2drivesFirst"":"""",""sponsors"":""Conventus Polymers"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""DOM"",""racelinkNumber"":""219295"",""driver1drivesFirst"":true,""team"":""Copeland Motorsports"",""driver1lastName"":""Cabrera"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-06T12:27:35.069Z"",""id"":""entries:events-2024-sro-ims:h0O_CfWzJvqikWlRkdda6"",""createdAt"":""2024-10-01T22:08:28.838Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Axel"",""driverLastName"":""Cabrera"",""driverName"":""Axel Cabrera"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""DOM"",""driverId"":""""}}","54.223",54223,"49.859",49859,"47.904",47904,"00:39.078",39078,"00:15.145",15145,"00:32.788",32788,"00:17.071",17071,"00:19.715",19715,"00:28.189",28189
"51","Axel Cabrera","6","6","2:17.565",137565,"13:17.726",797726,"12:12:33.128","Am","Green Flag","Axel","Cabrera","","219295","GR Cup","Toyota GR86","Copeland Motorsports","Toyota Gazoo Racing","DOM","","entries:events-2024-sro-ims:h0O_CfWzJvqikWlRkdda6","entries:events-2024-sro-ims:h0O_CfWzJvqikWlRkdda6","12714404","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Axel"",""transponderNumber"":""12714404"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""51"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""driver2drivesFirst"":"""",""sponsors"":""Conventus Polymers"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""DOM"",""racelinkNumber"":""219295"",""driver1drivesFirst"":true,""team"":""Copeland Motorsports"",""driver1lastName"":""Cabrera"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-06T12:27:35.069Z"",""id"":""entries:events-2024-sro-ims:h0O_CfWzJvqikWlRkdda6"",""createdAt"":""2024-10-01T22:08:28.838Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Axel"",""driverLastName"":""Cabrera"",""driverName"":""Axel Cabrera"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""DOM"",""driverId"":""""}}","51.753",51753,"48.024",48024,"37.788",37788,"00:40.932",40932,"00:10.821",10821,"00:29.962",29962,"00:18.062",18062,"00:17.597",17597,"00:20.191",20191
"51","Axel Cabrera","7","7","1:42.954",102954,"15:00.680",900680,"12:14:16.082","Am","Green Flag","Axel","Cabrera","","219295","GR Cup","Toyota GR86","Copeland Motorsports","Toyota Gazoo Racing","DOM","","entries:events-2024-sro-ims:h0O_CfWzJvqikWlRkdda6","entries:events-2024-sro-ims:h0O_CfWzJvqikWlRkdda6","12714404","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Axel"",""transponderNumber"":""12714404"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""51"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""driver2drivesFirst"":"""",""sponsors"":""Conventus Polymers"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""DOM"",""racelinkNumber"":""219295"",""driver1drivesFirst"":true,""team"":""Copeland Motorsports"",""driver1lastName"":""Cabrera"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-06T12:27:35.069Z"",""id"":""entries:events-2024-sro-ims:h0O_CfWzJvqikWlRkdda6"",""createdAt"":""2024-10-01T22:08:28.838Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Axel"",""driverLastName"":""Cabrera"",""driverName"":""Axel Cabrera"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""DOM"",""driverId"":""""}}","35.053",35053,"34.931",34931,"32.970",32970,"00:24.466",24466,"00:10.587",10587,"00:19.272",19272,"00:15.659",15659,"00:12.932",12932,"00:20.038",20038
"51","Axel Cabrera","8","8","1:44.975",104975,"16:45.655",1005655,"12:16:01.057","Am","Green Flag","Axel","Cabrera","","219295","GR Cup","Toyota GR86","Copeland Motorsports","Toyota Gazoo Racing","DOM","","entries:events-2024-sro-ims:h0O_CfWzJvqikWlRkdda6","entries:events-2024-sro-ims:h0O_CfWzJvqikWlRkdda6","12714404","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Axel"",""transponderNumber"":""12714404"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""51"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""driver2drivesFirst"":"""",""sponsors"":""Conventus Polymers"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""DOM"",""racelinkNumber"":""219295"",""driver1drivesFirst"":true,""team"":""Copeland Motorsports"",""driver1lastName"":""Cabrera"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-06T12:27:35.069Z"",""id"":""entries:events-2024-sro-ims:h0O_CfWzJvqikWlRkdda6"",""createdAt"":""2024-10-01T22:08:28.838Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Axel"",""driverLastName"":""Cabrera"",""driverName"":""Axel Cabrera"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""DOM"",""driverId"":""""}}","37.540",37540,"34.997",34997,"32.438",32438,"00:26.522",26522,"00:11.018",11018,"00:19.621",19621,"00:15.376",15376,"00:12.409",12409,"00:20.029",20029
"51","Axel Cabrera","9","9","1:43.275",103275,"18:28.930",1108930,"12:17:44.332","Am","Green Flag","Axel","Cabrera","","219295","GR Cup","Toyota GR86","Copeland Motorsports","Toyota Gazoo Racing","DOM","","entries:events-2024-sro-ims:h0O_CfWzJvqikWlRkdda6","entries:events-2024-sro-ims:h0O_CfWzJvqikWlRkdda6","12714404","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Axel"",""transponderNumber"":""12714404"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""51"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""driver2drivesFirst"":"""",""sponsors"":""Conventus Polymers"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""DOM"",""racelinkNumber"":""219295"",""driver1drivesFirst"":true,""team"":""Copeland Motorsports"",""driver1lastName"":""Cabrera"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-06T12:27:35.069Z"",""id"":""entries:events-2024-sro-ims:h0O_CfWzJvqikWlRkdda6"",""createdAt"":""2024-10-01T22:08:28.838Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Axel"",""driverLastName"":""Cabrera"",""driverName"":""Axel Cabrera"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""DOM"",""driverId"":""""}}","34.706",34706,"35.618",35618,"32.951",32951,"00:24.249",24249,"00:10.457",10457,"00:19.567",19567,"00:16.051",16051,"00:12.605",12605,"00:20.346",20346
"51","Axel Cabrera","10","10","1:43.177",103177,"20:12.107",1212107,"12:19:27.509","Am","Green Flag","Axel","Cabrera","","219295","GR Cup","Toyota GR86","Copeland Motorsports","Toyota Gazoo Racing","DOM","","entries:events-2024-sro-ims:h0O_CfWzJvqikWlRkdda6","entries:events-2024-sro-ims:h0O_CfWzJvqikWlRkdda6","12714404","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Axel"",""transponderNumber"":""12714404"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""51"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""driver2drivesFirst"":"""",""sponsors"":""Conventus Polymers"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""DOM"",""racelinkNumber"":""219295"",""driver1drivesFirst"":true,""team"":""Copeland Motorsports"",""driver1lastName"":""Cabrera"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-06T12:27:35.069Z"",""id"":""entries:events-2024-sro-ims:h0O_CfWzJvqikWlRkdda6"",""createdAt"":""2024-10-01T22:08:28.838Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Axel"",""driverLastName"":""Cabrera"",""driverName"":""Axel Cabrera"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""DOM"",""driverId"":""""}}","35.285",35285,"35.463",35463,"32.429",32429,"00:24.700",24700,"00:10.585",10585,"00:19.836",19836,"00:15.627",15627,"00:12.523",12523,"00:19.906",19906
"51","Axel Cabrera","11","11","1:43.128",103128,"21:55.235",1315235,"12:21:10.637","Am","Green Flag","Axel","Cabrera","","219295","GR Cup","Toyota GR86","Copeland Motorsports","Toyota Gazoo Racing","DOM","","entries:events-2024-sro-ims:h0O_CfWzJvqikWlRkdda6","entries:events-2024-sro-ims:h0O_CfWzJvqikWlRkdda6","12714404","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Axel"",""transponderNumber"":""12714404"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""51"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""driver2drivesFirst"":"""",""sponsors"":""Conventus Polymers"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""DOM"",""racelinkNumber"":""219295"",""driver1drivesFirst"":true,""team"":""Copeland Motorsports"",""driver1lastName"":""Cabrera"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-06T12:27:35.069Z"",""id"":""entries:events-2024-sro-ims:h0O_CfWzJvqikWlRkdda6"",""createdAt"":""2024-10-01T22:08:28.838Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Axel"",""driverLastName"":""Cabrera"",""driverName"":""Axel Cabrera"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""DOM"",""driverId"":""""}}","35.558",35558,"35.207",35207,"32.363",32363,"00:24.699",24699,"00:10.859",10859,"00:19.647",19647,"00:15.560",15560,"00:12.376",12376,"00:19.987",19987
"51","Axel Cabrera","12","12","1:45.409",105409,"23:40.644",1420644,"12:22:56.046","Am","Green Flag","Axel","Cabrera","","219295","GR Cup","Toyota GR86","Copeland Motorsports","Toyota Gazoo Racing","DOM","","entries:events-2024-sro-ims:h0O_CfWzJvqikWlRkdda6","entries:events-2024-sro-ims:h0O_CfWzJvqikWlRkdda6","12714404","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Axel"",""transponderNumber"":""12714404"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""51"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""driver2drivesFirst"":"""",""sponsors"":""Conventus Polymers"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""DOM"",""racelinkNumber"":""219295"",""driver1drivesFirst"":true,""team"":""Copeland Motorsports"",""driver1lastName"":""Cabrera"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-06T12:27:35.069Z"",""id"":""entries:events-2024-sro-ims:h0O_CfWzJvqikWlRkdda6"",""createdAt"":""2024-10-01T22:08:28.838Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Axel"",""driverLastName"":""Cabrera"",""driverName"":""Axel Cabrera"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""DOM"",""driverId"":""""}}","36.397",36397,"36.334",36334,"32.678",32678,"00:25.472",25472,"00:10.925",10925,"00:19.668",19668,"00:16.666",16666,"00:12.674",12674,"00:20.004",20004
"51","Axel Cabrera","13","13","1:44.184",104184,"25:24.828",1524828,"12:24:40.230","Am","Green Flag","Axel","Cabrera","","219295","GR Cup","Toyota GR86","Copeland Motorsports","Toyota Gazoo Racing","DOM","","entries:events-2024-sro-ims:h0O_CfWzJvqikWlRkdda6","entries:events-2024-sro-ims:h0O_CfWzJvqikWlRkdda6","12714404","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Axel"",""transponderNumber"":""12714404"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""51"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""driver2drivesFirst"":"""",""sponsors"":""Conventus Polymers"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""DOM"",""racelinkNumber"":""219295"",""driver1drivesFirst"":true,""team"":""Copeland Motorsports"",""driver1lastName"":""Cabrera"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-06T12:27:35.069Z"",""id"":""entries:events-2024-sro-ims:h0O_CfWzJvqikWlRkdda6"",""createdAt"":""2024-10-01T22:08:28.838Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Axel"",""driverLastName"":""Cabrera"",""driverName"":""Axel Cabrera"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""DOM"",""driverId"":""""}}","35.417",35417,"36.137",36137,"32.630",32630,"00:24.639",24639,"00:10.778",10778,"00:19.820",19820,"00:16.317",16317,"00:12.505",12505,"00:20.125",20125
"51","Axel Cabrera","14","14","1:43.060",103060,"27:07.888",1627888,"12:26:23.290","Am","Green Flag","Axel","Cabrera","","219295","GR Cup","Toyota GR86","Copeland Motorsports","Toyota Gazoo Racing","DOM","","entries:events-2024-sro-ims:h0O_CfWzJvqikWlRkdda6","entries:events-2024-sro-ims:h0O_CfWzJvqikWlRkdda6","12714404","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Axel"",""transponderNumber"":""12714404"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""51"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""driver2drivesFirst"":"""",""sponsors"":""Conventus Polymers"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""DOM"",""racelinkNumber"":""219295"",""driver1drivesFirst"":true,""team"":""Copeland Motorsports"",""driver1lastName"":""Cabrera"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-06T12:27:35.069Z"",""id"":""entries:events-2024-sro-ims:h0O_CfWzJvqikWlRkdda6"",""createdAt"":""2024-10-01T22:08:28.838Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Axel"",""driverLastName"":""Cabrera"",""driverName"":""Axel Cabrera"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""DOM"",""driverId"":""""}}","35.309",35309,"35.133",35133,"32.618",32618,"00:24.936",24936,"00:10.373",10373,"00:19.553",19553,"00:15.580",15580,"00:12.565",12565,"00:20.053",20053
"51","Axel Cabrera","15","15","1:42.769",102769,"28:50.657",1730657,"12:28:06.059","Am","Green Flag","Axel","Cabrera","","219295","GR Cup","Toyota GR86","Copeland Motorsports","Toyota Gazoo Racing","DOM","","entries:events-2024-sro-ims:h0O_CfWzJvqikWlRkdda6","entries:events-2024-sro-ims:h0O_CfWzJvqikWlRkdda6","12714404","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Axel"",""transponderNumber"":""12714404"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""51"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""driver2drivesFirst"":"""",""sponsors"":""Conventus Polymers"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""DOM"",""racelinkNumber"":""219295"",""driver1drivesFirst"":true,""team"":""Copeland Motorsports"",""driver1lastName"":""Cabrera"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-06T12:27:35.069Z"",""id"":""entries:events-2024-sro-ims:h0O_CfWzJvqikWlRkdda6"",""createdAt"":""2024-10-01T22:08:28.838Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Axel"",""driverLastName"":""Cabrera"",""driverName"":""Axel Cabrera"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""DOM"",""driverId"":""""}}","35.063",35063,"35.174",35174,"32.532",32532,"00:24.556",24556,"00:10.507",10507,"00:19.581",19581,"00:15.593",15593,"00:12.557",12557,"00:19.975",19975
"51","Axel Cabrera","16","16","1:43.796",103796,"30:34.453",1834453,"12:29:49.855","Am","Green Flag","Axel","Cabrera","","219295","GR Cup","Toyota GR86","Copeland Motorsports","Toyota Gazoo Racing","DOM","","entries:events-2024-sro-ims:h0O_CfWzJvqikWlRkdda6","entries:events-2024-sro-ims:h0O_CfWzJvqikWlRkdda6","12714404","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Axel"",""transponderNumber"":""12714404"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""51"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""driver2drivesFirst"":"""",""sponsors"":""Conventus Polymers"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""DOM"",""racelinkNumber"":""219295"",""driver1drivesFirst"":true,""team"":""Copeland Motorsports"",""driver1lastName"":""Cabrera"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-06T12:27:35.069Z"",""id"":""entries:events-2024-sro-ims:h0O_CfWzJvqikWlRkdda6"",""createdAt"":""2024-10-01T22:08:28.838Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Axel"",""driverLastName"":""Cabrera"",""driverName"":""Axel Cabrera"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""DOM"",""driverId"":""""}}","35.699",35699,"35.631",35631,"32.466",32466,"00:24.973",24973,"00:10.726",10726,"00:19.671",19671,"00:15.960",15960,"00:12.512",12512,"00:19.954",19954
"51","Axel Cabrera","17","17","1:42.751",102751,"32:17.204",1937204,"12:31:32.606","Am","Green Flag","Axel","Cabrera","","219295","GR Cup","Toyota GR86","Copeland Motorsports","Toyota Gazoo Racing","DOM","","entries:events-2024-sro-ims:h0O_CfWzJvqikWlRkdda6","entries:events-2024-sro-ims:h0O_CfWzJvqikWlRkdda6","12714404","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Axel"",""transponderNumber"":""12714404"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""51"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""driver2drivesFirst"":"""",""sponsors"":""Conventus Polymers"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""DOM"",""racelinkNumber"":""219295"",""driver1drivesFirst"":true,""team"":""Copeland Motorsports"",""driver1lastName"":""Cabrera"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-06T12:27:35.069Z"",""id"":""entries:events-2024-sro-ims:h0O_CfWzJvqikWlRkdda6"",""createdAt"":""2024-10-01T22:08:28.838Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Axel"",""driverLastName"":""Cabrera"",""driverName"":""Axel Cabrera"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""DOM"",""driverId"":""""}}","35.232",35232,"34.984",34984,"32.535",32535,"00:24.461",24461,"00:10.771",10771,"00:19.468",19468,"00:15.516",15516,"00:12.456",12456,"00:20.079",20079
"51","Axel Cabrera","18","18","1:43.110",103110,"34:00.314",2040314,"12:33:15.716","Am","Green Flag","Axel","Cabrera","","219295","GR Cup","Toyota GR86","Copeland Motorsports","Toyota Gazoo Racing","DOM","","entries:events-2024-sro-ims:h0O_CfWzJvqikWlRkdda6","entries:events-2024-sro-ims:h0O_CfWzJvqikWlRkdda6","12714404","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Axel"",""transponderNumber"":""12714404"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""51"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""driver2drivesFirst"":"""",""sponsors"":""Conventus Polymers"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""DOM"",""racelinkNumber"":""219295"",""driver1drivesFirst"":true,""team"":""Copeland Motorsports"",""driver1lastName"":""Cabrera"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-06T12:27:35.069Z"",""id"":""entries:events-2024-sro-ims:h0O_CfWzJvqikWlRkdda6"",""createdAt"":""2024-10-01T22:08:28.838Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Axel"",""driverLastName"":""Cabrera"",""driverName"":""Axel Cabrera"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""DOM"",""driverId"":""""}}","35.838",35838,"34.815",34815,"32.457",32457,"00:25.196",25196,"00:10.642",10642,"00:19.357",19357,"00:15.458",15458,"00:12.445",12445,"00:20.012",20012
